time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
2.41620071e-09,2.99999982,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.597990728,0.599999999,0.0613697279,0.862731165,2.10467374,0.0113973731,0.011391555,0.00571272093,0.000149992491,0.353077373,0.000149988732,1.024,0.598023209,7.25245156e-05,0.0642101002,2.28247635e-09,2.28247635e-09
2.94805933e-09,2.99999979,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.597632351,0.599999998,0.074097925,0.864325108,2.31666855,0.011983283,0.0119771129,0.00601112662,0.00014999249,0.424797598,0.000149991864,1.024,0.597664849,8.84194063e-05,0.0638786634,2.40046871e-09,2.40046871e-09
3.45396174e-09,2.99999976,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.597313457,0.599999998,0.0859537523,0.865488515,2.47140194,0.0120511308,0.0120448704,0.0060498771,0.000149992488,0.491117168,0.000149992558,1.024,0.59734597,0.000103527976,0.063584307,2.41435099e-09,2.41435099e-09
4.037134e-09,2.99999973,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.596969566,0.599999997,0.0993232585,0.866506359,2.60677534,0.0117690751,0.011762893,0.00591384154,0.000149992487,0.5653355,0.000149992549,1.024,0.597002096,0.000120934265,0.0632675218,2.3579285e-09,2.3579285e-09
4.57213883e-09,2.99999971,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.596674207,0.599999996,0.111314412,0.867205631,2.69977878,0.0113324429,0.0113264241,0.00569958325,0.000149992486,0.631380977,0.000149992486,1.024,0.596706751,0.000136895164,0.0629960176,2.27040248e-09,2.27040248e-09
5.2138859e-09,2.99999968,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.596342491,0.599999995,0.125360475,0.867827603,2.78250112,0.0107472062,0.0107414179,0.00541127176,0.000149992484,0.708109675,0.000149992465,1.02399999,0.596375051,0.00015603234,0.0626917713,2.15304587e-09,2.15304587e-09
5.88235484e-09,2.99999965,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.59602036,0.599999994,0.139609554,0.868290914,2.84412164,0.010170674,0.010165113,0.00512697177,0.000149992483,0.785235998,0.000149992464,1.02399999,0.596052936,0.000175958003,0.0623970573,2.03743911e-09,2.03743911e-09
6.76041987e-09,2.99999962,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.595628986,0.599999992,0.157752497,0.868704313,2.89910378,0.00954654659,0.00954122251,0.00481952638,0.000149992481,0.882386016,0.000149992464,1.02399999,0.595661581,0.000202119722,0.0620400555,1.91232333e-09,1.91232333e-09
7.8999437e-09,2.99999958,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.595167334,0.59999999,0.180362182,0.869029839,2.94239876,0.00897575657,0.00897062624,0.00453943752,0.000149992479,1.00177103,0.000149992462,1.02399999,0.59519995,0.000236053901,0.061620594,1.79796497e-09,1.79796497e-09
9.35913099e-09,2.99999953,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.594639979,0.599999987,0.207843244,0.86924703,2.97128528,0.00854813674,0.00854310885,0.00433170043,0.000149992477,1.14429322,0.00014999246,1.02399999,0.59467262,0.000279481274,0.0611438953,1.71239039e-09,1.71239039e-09
1.08477103e-08,2.99999949,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.59416329,0.599999983,0.234261882,0.86934429,2.98422084,0.00833625107,0.00833121946,0.00423142693,0.000149992475,1.2785156,0.000149992457,1.02399999,0.594195953,0.00032375604,0.0607156029,1.67010299e-09,1.67010299e-09
1.24310087e-08,2.99999944,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.593711735,0.599999979,0.260673602,0.86938324,2.98940122,0.00824327012,0.00823817051,0.00419061315,0.000149992472,1.40984671,0.000149992455,1.02399999,0.593744419,0.000370820684,0.0603125175,1.65168188e-09,1.65168188e-09
1.41822427e-08,2.99999939,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.593266502,0.599999973,0.287988323,0.869395273,2.99100166,0.00821095949,0.00820575052,0.00418046882,0.00014999247,1.54253729,0.000149992452,1.02399999,0.593299207,0.000422847694,0.059917917,1.645455e-09,1.645455e-09
1.63268248e-08,2.99999931,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.59262837,0.599999967,0.318921673,0.869396369,2.9911474,0.0082055147,0.00820015529,0.00418483711,0.000149992466,1.68879996,0.000149992449,1.02399998,0.592661105,0.000486515375,0.0593496695,1.64467411e-09,1.64467411e-09
1.91613344e-08,2.99999919,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.591713238,0.599999956,0.355937696,0.869393812,2.99080732,0.00821013094,0.00820456699,0.00419614238,0.00014999246,1.8579516,0.000149992443,1.02399998,0.591746015,0.00057058335,0.0585301842,1.64601138e-09,1.64601138e-09
2.12034962e-08,2.99999909,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.591052232,0.599999948,0.380083404,0.869392071,2.99057569,0.00821397137,0.00820825986,0.00420429924,0.000149992455,1.96448256,0.000149992438,1.02399998,0.591085041,0.000631092426,0.057938146,1.64707797e-09,1.64707797e-09
2.34451845e-08,2.99999897,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.590350146,0.599999939,0.404381797,0.869390988,2.99043176,0.00821643634,0.00821056372,0.00421215295,0.000149992449,2.06846069,0.000149992432,1.02399998,0.590382988,0.000697457411,0.0573106591,1.64789751e-09,1.64789751e-09
2.59041727e-08,2.99999881,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.589617387,0.599999928,0.428622454,0.869390505,2.99036746,0.00821755649,0.00821150796,0.0042197148,0.000149992441,2.16881029,0.000149992424,1.02399997,0.589650262,0.000770190343,0.056657823,1.64847869e-09,1.64847869e-09
2.82355685e-08,2.99999864,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588959951,0.599999916,0.44947851,0.869390379,2.99035075,0.00821786854,0.00821165363,0.00422626464,0.000149992432,2.25225357,0.000149992415,1.02399997,0.588992857,0.000839088895,0.0560741974,1.64887917e-09,1.64887917e-09
2.82636836e-08,2.99999864,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588952247,0.599999916,0.449717267,0.86939038,2.99035081,0.00821786792,0.008211651,0.00422633997,0.000149992432,2.25318974,0.000149992415,1.02399997,0.588985154,0.000839919402,0.0560673899,1.64888312e-09,1.64888312e-09
2.83199137e-08,2.99999864,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588936851,0.599999916,0.450194129,0.869390381,2.99035092,0.00821786672,0.00821164579,0.00422649056,0.000149992432,2.25505865,0.000149992415,1.02399997,0.588969759,0.000841580397,0.0560537427,1.64889102e-09,1.64889102e-09
2.84323739e-08,2.99999863,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588906119,0.599999915,0.451144742,0.869390382,2.99035114,0.00821786452,0.00821163558,0.00422679146,0.000149992432,2.25878005,0.000149992415,1.02399997,0.588939027,0.000844902294,0.0560265071,1.64890688e-09,1.64890688e-09
2.86572944e-08,2.99999861,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588844897,0.599999914,0.453033178,0.869390385,2.99035154,0.00821786086,0.00821161588,0.00422739203,0.000149992431,2.2661555,0.000149992414,1.02399997,0.588877809,0.000851545701,0.0559722844,1.64893874e-09,1.64893874e-09
2.91071353e-08,2.99999857,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588723427,0.599999912,0.456759177,0.86939039,2.99035221,0.00821785609,0.00821157905,0.00422858809,0.000149992429,2.28063963,0.000149992412,1.02399997,0.588756344,0.00086483097,0.0558647679,1.64900296e-09,1.64900296e-09
2.91474472e-08,2.99999857,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588712605,0.599999912,0.457089771,0.869390391,2.99035226,0.00821785582,0.00821157591,0.00422869494,0.000149992429,2.28192028,0.000149992412,1.02399997,0.588745522,0.000866021411,0.055856716,1.64900874e-09,1.64900874e-09
2.9228071e-08,2.99999857,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588690992,0.599999911,0.457749344,0.869390391,2.99035236,0.00821785536,0.0082115697,0.00422890847,0.000149992429,2.28447314,0.000149992412,1.02399997,0.58872391,0.000868402243,0.0558368297,1.64902033e-09,1.64902033e-09
2.93893185e-08,2.99999855,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588647888,0.599999911,0.459062065,0.869390393,2.99035255,0.00821785468,0.00821155752,0.00422933485,0.000149992428,2.2895454,0.000149992411,1.02399997,0.588680809,0.000873163712,0.055797969,1.64904356e-09,1.64904356e-09
2.97118136e-08,2.99999853,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588562171,0.599999909,0.461662035,0.869390395,2.99035288,0.00821785419,0.00821153404,0.00423018478,0.000149992427,2.29955763,0.00014999241,1.02399997,0.588595096,0.000882685864,0.0557221072,1.64909018e-09,1.64909018e-09
2.97365948e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588555612,0.599999909,0.461860419,0.869390396,2.99035291,0.0082178542,0.00821153229,0.00423024994,0.000149992427,2.30031971,0.00014999241,1.02399997,0.588588536,0.000883417524,0.0557189116,1.64909377e-09,1.64909377e-09
2.97381505e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.5885552,0.599999909,0.461872866,0.869390396,2.99035291,0.0082178542,0.00821153218,0.00423025403,0.000149992427,2.30036751,0.00014999241,1.02399997,0.588588125,0.000883463455,0.0557193525,1.649094e-09,1.649094e-09
2.97412619e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588554377,0.599999909,0.461897757,0.869390396,2.99035291,0.0082178542,0.00821153196,0.00423026221,0.000149992427,2.30046311,0.00014999241,1.02399997,0.588587301,0.000883555316,0.0557189013,1.64909445e-09,1.64909445e-09
2.97474846e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.58855273,0.599999909,0.461947531,0.869390396,2.99035292,0.00821785421,0.00821153152,0.00423027857,0.000149992427,2.30065426,0.00014999241,1.02399997,0.588585655,0.000883739039,0.0557170193,1.64909535e-09,1.64909535e-09
2.97480422e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552583,0.599999909,0.461951991,0.869390396,2.99035292,0.00821785421,0.00821153148,0.00423028003,0.000149992427,2.30067138,0.00014999241,1.02399997,0.588585508,0.000883755503,0.0557175755,1.64909543e-09,1.64909543e-09
