time_s,VM,VLEAK,VREF
0.493143398,0.992702109,0.99277969,0.993377468
0.493153398,0.992702123,0.99277969,0.993377468
0.493163398,0.992702137,0.99277969,0.993377468
0.493173398,0.992702151,0.99277969,0.993377468
0.493183398,0.992702166,0.99277969,0.993377468
0.493193398,0.99270218,0.99277969,0.993377468
0.493203398,0.992702194,0.99277969,0.993377468
0.493213398,0.992702208,0.99277969,0.993377468
0.493223398,0.992702222,0.99277969,0.993377468
0.493233398,0.992702236,0.99277969,0.993377468
0.493243398,0.99270225,0.99277969,0.993377468
0.493253398,0.992702264,0.99277969,0.993377468
0.493263398,0.992702278,0.99277969,0.993377468
0.493273398,0.992702292,0.99277969,0.993377468
0.493283398,0.992702306,0.99277969,0.993377468
0.493293398,0.99270232,0.99277969,0.993377468
0.493303398,0.992702335,0.99277969,0.993377468
0.493313398,0.992702349,0.99277969,0.993377468
0.493323398,0.992702363,0.99277969,0.993377468
0.493333398,0.992702377,0.99277969,0.993377468
0.493343398,0.992702391,0.99277969,0.993377468
0.493353398,0.992702405,0.99277969,0.993377468
0.493363398,0.992702419,0.99277969,0.993377468
0.493373398,0.992702433,0.99277969,0.993377468
0.493383398,0.992702447,0.99277969,0.993377468
0.493393398,0.992702461,0.99277969,0.993377468
0.493403398,0.992702475,0.99277969,0.993377468
0.493413398,0.992702489,0.99277969,0.993377468
0.493423398,0.992702503,0.99277969,0.993377468
0.493433398,0.992702517,0.99277969,0.993377468
0.493443398,0.992702531,0.99277969,0.993377468
0.493453398,0.992702545,0.99277969,0.993377468
0.493463398,0.992702559,0.99277969,0.993377468
0.493473398,0.992702573,0.99277969,0.993377468
0.493483398,0.992702587,0.99277969,0.993377468
0.493493398,0.992702601,0.99277969,0.993377468
0.493503398,0.992702615,0.99277969,0.993377468
0.493513398,0.992702629,0.99277969,0.993377468
0.493523398,0.992702643,0.99277969,0.993377468
0.493533398,0.992702657,0.99277969,0.993377468
0.493543398,0.992702671,0.99277969,0.993377468
0.493553398,0.992702685,0.99277969,0.993377468
0.493563398,0.992702699,0.99277969,0.993377468
0.493573398,0.992702713,0.99277969,0.993377468
0.493583398,0.992702727,0.99277969,0.993377468
0.493593398,0.992702741,0.99277969,0.993377468
0.493603398,0.992702755,0.99277969,0.993377468
0.493613398,0.992702769,0.99277969,0.993377468
0.493623398,0.992702783,0.99277969,0.993377468
0.493633398,0.992702797,0.99277969,0.993377468
0.493643398,0.992702811,0.99277969,0.993377468
0.493653398,0.992702825,0.99277969,0.993377468
0.493663398,0.992702839,0.99277969,0.993377468
0.493673398,0.992702853,0.99277969,0.993377468
0.493683398,0.992702867,0.99277969,0.993377468
0.493693398,0.992702881,0.99277969,0.993377468
0.493703398,0.992702895,0.99277969,0.993377468
0.493713398,0.992702909,0.99277969,0.993377468
0.493723398,0.992702923,0.99277969,0.993377468
0.493733398,0.992702937,0.99277969,0.993377468
0.493743398,0.992702951,0.99277969,0.993377468
0.493753398,0.992702965,0.99277969,0.993377468
0.493763398,0.992702979,0.99277969,0.993377468
0.493773398,0.992702993,0.99277969,0.993377468
0.493783398,0.992703007,0.99277969,0.993377468
0.493793398,0.992703021,0.99277969,0.993377468
0.493803398,0.992703035,0.99277969,0.993377468
0.493813398,0.992703049,0.99277969,0.993377468
0.493823398,0.992703062,0.99277969,0.993377468
0.493833398,0.992703076,0.99277969,0.993377468
0.493843398,0.99270309,0.99277969,0.993377468
0.493853398,0.992703104,0.99277969,0.993377468
0.493863398,0.992703118,0.99277969,0.993377468
0.493873398,0.992703132,0.99277969,0.993377468
0.493883398,0.992703146,0.99277969,0.993377468
0.493893398,0.99270316,0.99277969,0.993377468
0.493903398,0.992703174,0.99277969,0.993377468
0.493913398,0.992703188,0.99277969,0.993377468
0.493923398,0.992703202,0.99277969,0.993377468
0.493933398,0.992703216,0.99277969,0.993377468
0.493943398,0.992703229,0.99277969,0.993377468
0.493953398,0.992703243,0.99277969,0.993377468
0.493963398,0.992703257,0.99277969,0.993377468
0.493973398,0.992703271,0.99277969,0.993377468
0.493983398,0.992703285,0.99277969,0.993377468
0.493993398,0.992703299,0.99277969,0.993377468
0.494003398,0.992703313,0.99277969,0.993377468
0.494013398,0.992703327,0.99277969,0.993377468
0.494023398,0.992703341,0.99277969,0.993377468
0.494033398,0.992703354,0.99277969,0.993377468
0.494043398,0.992703368,0.99277969,0.993377468
0.494053398,0.992703382,0.99277969,0.993377468
0.494063398,0.992703396,0.99277969,0.993377468
0.494073398,0.99270341,0.99277969,0.993377468
0.494083398,0.992703424,0.99277969,0.993377468
0.494093398,0.992703438,0.99277969,0.993377468
0.494103398,0.992703452,0.99277969,0.993377468
0.494113398,0.992703465,0.99277969,0.993377468
0.494123398,0.992703479,0.99277969,0.993377468
0.494133398,0.992703493,0.99277969,0.993377468
0.494143398,0.992703507,0.99277969,0.993377468
0.494153398,0.992703521,0.99277969,0.993377468
0.494163398,0.992703535,0.99277969,0.993377468
0.494173398,0.992703549,0.99277969,0.993377468
0.494183398,0.992703562,0.99277969,0.993377468
0.494193398,0.992703576,0.99277969,0.993377468
0.494203398,0.99270359,0.99277969,0.993377468
0.494213398,0.992703604,0.99277969,0.993377468
0.494223398,0.992703618,0.99277969,0.993377468
0.494233398,0.992703632,0.99277969,0.993377468
0.494243398,0.992703645,0.99277969,0.993377468
0.494253398,0.992703659,0.99277969,0.993377468
0.494263398,0.992703673,0.99277969,0.993377468
0.494273398,0.992703687,0.99277969,0.993377468
0.494283398,0.992703701,0.99277969,0.993377468
0.494293398,0.992703714,0.99277969,0.993377468
0.494303398,0.992703728,0.99277969,0.993377468
0.494313398,0.992703742,0.99277969,0.993377468
0.494323398,0.992703756,0.99277969,0.993377468
0.494333398,0.99270377,0.99277969,0.993377468
0.494343398,0.992703784,0.99277969,0.993377468
0.494353398,0.992703797,0.99277969,0.993377468
0.494363398,0.992703811,0.99277969,0.993377468
0.494373398,0.992703825,0.99277969,0.993377468
0.494383398,0.992703839,0.99277969,0.993377468
0.494393398,0.992703853,0.99277969,0.993377468
0.494403398,0.992703866,0.99277969,0.993377468
0.494413398,0.99270388,0.99277969,0.993377468
0.494423398,0.992703894,0.99277969,0.993377468
0.494433398,0.992703908,0.99277969,0.993377468
0.494443398,0.992703921,0.99277969,0.993377468
0.494453398,0.992703935,0.99277969,0.993377468
0.494463398,0.992703949,0.99277969,0.993377468
0.494473398,0.992703963,0.99277969,0.993377468
0.494483398,0.992703976,0.99277969,0.993377468
0.494493398,0.99270399,0.99277969,0.993377468
0.494503398,0.992704004,0.99277969,0.993377468
0.494513398,0.992704018,0.99277969,0.993377468
0.494523398,0.992704032,0.99277969,0.993377468
0.494533398,0.992704045,0.99277969,0.993377468
0.494543398,0.992704059,0.99277969,0.993377468
0.494553398,0.992704073,0.99277969,0.993377468
0.494563398,0.992704087,0.99277969,0.993377468
0.494573398,0.9927041,0.99277969,0.993377468
0.494583398,0.992704114,0.99277969,0.993377468
0.494593398,0.992704128,0.99277969,0.993377468
0.494603398,0.992704142,0.99277969,0.993377468
0.494613398,0.992704155,0.99277969,0.993377468
0.494623398,0.992704169,0.99277969,0.993377468
0.494633398,0.992704183,0.99277969,0.993377468
0.494643398,0.992704196,0.99277969,0.993377468
0.494653398,0.99270421,0.99277969,0.993377468
0.494663398,0.992704224,0.99277969,0.993377468
0.494673398,0.992704238,0.99277969,0.993377468
0.494683398,0.992704251,0.99277969,0.993377468
0.494693398,0.992704265,0.99277969,0.993377468
0.494703398,0.992704279,0.99277969,0.993377468
0.494713398,0.992704292,0.99277969,0.993377468
0.494723398,0.992704306,0.99277969,0.993377468
0.494733398,0.99270432,0.99277969,0.993377468
0.494743398,0.992704334,0.99277969,0.993377468
0.494753398,0.992704347,0.99277969,0.993377468
0.494763398,0.992704361,0.99277969,0.993377468
0.494773398,0.992704375,0.99277969,0.993377468
0.494783398,0.992704388,0.99277969,0.993377468
0.494793398,0.992704402,0.99277969,0.993377468
0.494803398,0.992704416,0.99277969,0.993377468
0.494813398,0.992704429,0.99277969,0.993377468
0.494823398,0.992704443,0.99277969,0.993377468
0.494833398,0.992704457,0.99277969,0.993377468
0.494843398,0.99270447,0.99277969,0.993377468
0.494853398,0.992704484,0.99277969,0.993377468
0.494863398,0.992704498,0.99277969,0.993377468
0.494873398,0.992704511,0.99277969,0.993377468
0.494883398,0.992704525,0.99277969,0.993377468
0.494893398,0.992704539,0.99277969,0.993377468
0.494903398,0.992704552,0.99277969,0.993377468
0.494913398,0.992704566,0.99277969,0.993377468
0.494923398,0.99270458,0.99277969,0.993377468
0.494933398,0.992704593,0.99277969,0.993377468
0.494943398,0.992704607,0.99277969,0.993377468
0.494953398,0.992704621,0.99277969,0.993377468
0.494963398,0.992704634,0.99277969,0.993377468
0.494973398,0.992704648,0.99277969,0.993377468
0.494983398,0.992704662,0.99277969,0.993377468
0.494993398,0.992704675,0.99277969,0.993377468
0.495003398,0.992704689,0.99277969,0.993377468
0.495013398,0.992704703,0.99277969,0.993377468
0.495023398,0.992704716,0.99277969,0.993377468
0.495033398,0.99270473,0.99277969,0.993377468
0.495043398,0.992704743,0.99277969,0.993377468
0.495053398,0.992704757,0.99277969,0.993377468
0.495063398,0.992704771,0.99277969,0.993377468
0.495073398,0.992704784,0.99277969,0.993377468
0.495083398,0.992704798,0.99277969,0.993377468
0.495093398,0.992704812,0.99277969,0.993377468
0.495103398,0.992704825,0.99277969,0.993377468
0.495113398,0.992704839,0.99277969,0.993377468
0.495123398,0.992704852,0.99277969,0.993377468
0.495133398,0.992704866,0.99277969,0.993377468
0.495143398,0.99270488,0.99277969,0.993377468
0.495153398,0.992704893,0.99277969,0.993377468
0.495163398,0.992704907,0.99277969,0.993377468
0.495173398,0.99270492,0.99277969,0.993377468
0.495183398,0.992704934,0.99277969,0.993377468
0.495193398,0.992704948,0.99277969,0.993377468
0.495203398,0.992704961,0.99277969,0.993377468
0.495213398,0.992704975,0.99277969,0.993377468
0.495223398,0.992704988,0.99277969,0.993377468
0.495233398,0.992705002,0.99277969,0.993377468
0.495243398,0.992705016,0.99277969,0.993377468
0.495253398,0.992705029,0.99277969,0.993377468
0.495263398,0.992705043,0.99277969,0.993377468
0.495273398,0.992705056,0.99277969,0.993377468
0.495283398,0.99270507,0.99277969,0.993377468
0.495293398,0.992705083,0.99277969,0.993377468
0.495303398,0.992705097,0.99277969,0.993377468
0.495313398,0.992705111,0.99277969,0.993377468
0.495323398,0.992705124,0.99277969,0.993377468
0.495333398,0.992705138,0.99277969,0.993377468
0.495343398,0.992705151,0.99277969,0.993377468
0.495353398,0.992705165,0.99277969,0.993377468
0.495363398,0.992705178,0.99277969,0.993377468
0.495373398,0.992705192,0.99277969,0.993377468
0.495383398,0.992705205,0.99277969,0.993377468
0.495393398,0.992705219,0.99277969,0.993377468
0.495403398,0.992705232,0.99277969,0.993377468
0.495413398,0.992705246,0.99277969,0.993377468
0.495423398,0.99270526,0.99277969,0.993377468
0.495433398,0.992705273,0.99277969,0.993377468
0.495443398,0.992705287,0.99277969,0.993377468
0.495453398,0.9927053,0.99277969,0.993377468
0.495463398,0.992705314,0.99277969,0.993377468
0.495473398,0.992705327,0.99277969,0.993377468
0.495483398,0.992705341,0.99277969,0.993377468
0.495493398,0.992705354,0.99277969,0.993377468
0.495503398,0.992705368,0.99277969,0.993377468
0.495513398,0.992705381,0.99277969,0.993377468
0.495523398,0.992705395,0.99277969,0.993377468
0.495533398,0.992705408,0.99277969,0.993377468
0.495543398,0.992705422,0.99277969,0.993377468
0.495553398,0.992705435,0.99277969,0.993377468
0.495563398,0.992705449,0.99277969,0.993377468
0.495573398,0.992705462,0.99277969,0.993377468
0.495583398,0.992705476,0.99277969,0.993377468
0.495593398,0.992705489,0.99277969,0.993377468
0.495603398,0.992705503,0.99277969,0.993377468
0.495613398,0.992705516,0.99277969,0.993377468
0.495623398,0.99270553,0.99277969,0.993377468
0.495633398,0.992705543,0.99277969,0.993377468
0.495643398,0.992705557,0.99277969,0.993377468
0.495653398,0.99270557,0.99277969,0.993377468
0.495663398,0.992705584,0.99277969,0.993377468
0.495673398,0.992705597,0.99277969,0.993377468
0.495683398,0.992705611,0.99277969,0.993377468
0.495693398,0.992705624,0.99277969,0.993377468
0.495703398,0.992705637,0.99277969,0.993377468
0.495713398,0.992705651,0.99277969,0.993377468
0.495723398,0.992705664,0.99277969,0.993377468
0.495733398,0.992705678,0.99277969,0.993377468
0.495743398,0.992705691,0.99277969,0.993377468
0.495753398,0.992705705,0.99277969,0.993377468
0.495763398,0.992705718,0.99277969,0.993377468
0.495773398,0.992705732,0.99277969,0.993377468
0.495783398,0.992705745,0.99277969,0.993377468
0.495793398,0.992705759,0.99277969,0.993377468
0.495803398,0.992705772,0.99277969,0.993377468
0.495813398,0.992705785,0.99277969,0.993377468
0.495823398,0.992705799,0.99277969,0.993377468
0.495833398,0.992705812,0.99277969,0.993377468
0.495843398,0.992705826,0.99277969,0.993377468
0.495853398,0.992705839,0.99277969,0.993377468
0.495863398,0.992705853,0.99277969,0.993377468
0.495873398,0.992705866,0.99277969,0.993377468
0.495883398,0.992705879,0.99277969,0.993377468
0.495893398,0.992705893,0.99277969,0.993377468
0.495903398,0.992705906,0.99277969,0.993377468
0.495913398,0.99270592,0.99277969,0.993377468
0.495923398,0.992705933,0.99277969,0.993377468
0.495933398,0.992705946,0.99277969,0.993377468
0.495943398,0.99270596,0.99277969,0.993377468
0.495953398,0.992705973,0.99277969,0.993377468
0.495963398,0.992705987,0.99277969,0.993377468
0.495973398,0.992706,0.99277969,0.993377468
0.495983398,0.992706014,0.99277969,0.993377468
0.495993398,0.992706027,0.99277969,0.993377468
0.496003398,0.99270604,0.99277969,0.993377468
0.496013398,0.992706054,0.99277969,0.993377468
0.496023398,0.992706067,0.99277969,0.993377468
0.496033398,0.99270608,0.99277969,0.993377468
0.496043398,0.992706094,0.99277969,0.993377468
0.496053398,0.992706107,0.99277969,0.993377468
0.496063398,0.992706121,0.99277969,0.993377468
0.496073398,0.992706134,0.99277969,0.993377468
0.496083398,0.992706147,0.99277969,0.993377468
0.496093398,0.992706161,0.99277969,0.993377468
0.496103398,0.992706174,0.99277969,0.993377468
0.496113398,0.992706187,0.99277969,0.993377468
0.496123398,0.992706201,0.99277969,0.993377468
0.496133398,0.992706214,0.99277969,0.993377468
0.496143398,0.992706228,0.99277969,0.993377468
0.496153398,0.992706241,0.99277969,0.993377468
0.496163398,0.992706254,0.99277969,0.993377468
0.496173398,0.992706268,0.99277969,0.993377468
0.496183398,0.992706281,0.99277969,0.993377468
0.496193398,0.992706294,0.99277969,0.993377468
0.496203398,0.992706308,0.99277969,0.993377468
0.496213398,0.992706321,0.99277969,0.993377468
0.496223398,0.992706334,0.99277969,0.993377468
0.496233398,0.992706348,0.99277969,0.993377468
0.496243398,0.992706361,0.99277969,0.993377468
0.496253398,0.992706374,0.99277969,0.993377468
0.496263398,0.992706388,0.99277969,0.993377468
0.496273398,0.992706401,0.99277969,0.993377468
0.496283398,0.992706414,0.99277969,0.993377468
0.496293398,0.992706428,0.99277969,0.993377468
0.496303398,0.992706441,0.99277969,0.993377468
0.496313398,0.992706454,0.99277969,0.993377468
0.496323398,0.992706468,0.99277969,0.993377468
0.496333398,0.992706481,0.99277969,0.993377468
0.496343398,0.992706494,0.99277969,0.993377468
0.496353398,0.992706507,0.99277969,0.993377468
0.496363398,0.992706521,0.99277969,0.993377468
0.496373398,0.992706534,0.99277969,0.993377468
0.496383398,0.992706547,0.99277969,0.993377468
0.496393398,0.992706561,0.99277969,0.993377468
0.496403398,0.992706574,0.99277969,0.993377468
0.496413398,0.992706587,0.99277969,0.993377468
0.496423398,0.992706601,0.99277969,0.993377468
0.496433398,0.992706614,0.99277969,0.993377468
0.496443398,0.992706627,0.99277969,0.993377468
0.496453398,0.99270664,0.99277969,0.993377468
0.496463398,0.992706654,0.99277969,0.993377468
0.496473398,0.992706667,0.99277969,0.993377468
0.496483398,0.99270668,0.99277969,0.993377468
0.496493398,0.992706694,0.99277969,0.993377468
0.496503398,0.992706707,0.99277969,0.993377468
0.496513398,0.99270672,0.99277969,0.993377468
0.496523398,0.992706733,0.99277969,0.993377468
0.496533398,0.992706747,0.99277969,0.993377468
0.496543398,0.99270676,0.99277969,0.993377468
0.496553398,0.992706773,0.99277969,0.993377468
0.496563398,0.992706786,0.99277969,0.993377468
0.496573398,0.9927068,0.99277969,0.993377468
0.496583398,0.992706813,0.99277969,0.993377468
0.496593398,0.992706826,0.99277969,0.993377468
0.496603398,0.992706839,0.99277969,0.993377468
0.496613398,0.992706853,0.99277969,0.993377468
0.496623398,0.992706866,0.99277969,0.993377468
0.496633398,0.992706879,0.99277969,0.993377468
0.496643398,0.992706892,0.99277969,0.993377468
0.496653398,0.992706906,0.99277969,0.993377468
0.496663398,0.992706919,0.99277969,0.993377468
0.496673398,0.992706932,0.99277969,0.993377468
0.496683398,0.992706945,0.99277969,0.993377468
0.496693398,0.992706958,0.99277969,0.993377468
0.496703398,0.992706972,0.99277969,0.993377468
0.496713398,0.992706985,0.99277969,0.993377468
0.496723398,0.992706998,0.99277969,0.993377468
0.496733398,0.992707011,0.99277969,0.993377468
0.496743398,0.992707025,0.99277969,0.993377468
0.496753398,0.992707038,0.99277969,0.993377468
0.496763398,0.992707051,0.99277969,0.993377468
0.496773398,0.992707064,0.99277969,0.993377468
0.496783398,0.992707077,0.99277969,0.993377468
0.496793398,0.992707091,0.99277969,0.993377468
0.496803398,0.992707104,0.99277969,0.993377468
0.496813398,0.992707117,0.99277969,0.993377468
0.496823398,0.99270713,0.99277969,0.993377468
0.496833398,0.992707143,0.99277969,0.993377468
0.496843398,0.992707157,0.99277969,0.993377468
0.496853398,0.99270717,0.99277969,0.993377468
0.496863398,0.992707183,0.99277969,0.993377468
0.496873398,0.992707196,0.99277969,0.993377468
0.496883398,0.992707209,0.99277969,0.993377468
0.496893398,0.992707222,0.99277969,0.993377468
0.496903398,0.992707236,0.99277969,0.993377468
0.496913398,0.992707249,0.99277969,0.993377468
0.496923398,0.992707262,0.99277969,0.993377468
0.496933398,0.992707275,0.99277969,0.993377468
0.496943398,0.992707288,0.99277969,0.993377468
0.496953398,0.992707302,0.99277969,0.993377468
0.496963398,0.992707315,0.99277969,0.993377468
0.496973398,0.992707328,0.99277969,0.993377468
0.496983398,0.992707341,0.99277969,0.993377468
0.496993398,0.992707354,0.99277969,0.993377468
0.497003398,0.992707367,0.99277969,0.993377468
0.497013398,0.99270738,0.99277969,0.993377468
0.497023398,0.992707394,0.99277969,0.993377468
0.497033398,0.992707407,0.99277969,0.993377468
0.497043398,0.99270742,0.99277969,0.993377468
0.497053398,0.992707433,0.99277969,0.993377468
0.497063398,0.992707446,0.99277969,0.993377468
0.497073398,0.992707459,0.99277969,0.993377468
0.497083398,0.992707472,0.99277969,0.993377468
0.497093398,0.992707486,0.99277969,0.993377468
0.497103398,0.992707499,0.99277969,0.993377468
0.497113398,0.992707512,0.99277969,0.993377468
0.497123398,0.992707525,0.99277969,0.993377468
0.497133398,0.992707538,0.99277969,0.993377468
0.497143398,0.992707551,0.99277969,0.993377468
0.497153398,0.992707564,0.99277969,0.993377468
0.497163398,0.992707577,0.99277969,0.993377468
0.497173398,0.99270759,0.99277969,0.993377468
0.497183398,0.992707604,0.99277969,0.993377468
0.497193398,0.992707617,0.99277969,0.993377468
0.497203398,0.99270763,0.99277969,0.993377468
0.497213398,0.992707643,0.99277969,0.993377468
0.497223398,0.992707656,0.99277969,0.993377468
0.497233398,0.992707669,0.99277969,0.993377468
0.497243398,0.992707682,0.99277969,0.993377468
0.497253398,0.992707695,0.99277969,0.993377468
0.497263398,0.992707708,0.99277969,0.993377468
0.497273398,0.992707721,0.99277969,0.993377468
0.497283398,0.992707735,0.99277969,0.993377468
0.497293398,0.992707748,0.99277969,0.993377468
0.497303398,0.992707761,0.99277969,0.993377468
0.497313398,0.992707774,0.99277969,0.993377468
0.497323398,0.992707787,0.99277969,0.993377468
0.497333398,0.9927078,0.99277969,0.993377468
0.497343398,0.992707813,0.99277969,0.993377468
0.497353398,0.992707826,0.99277969,0.993377468
0.497363398,0.992707839,0.99277969,0.993377468
0.497373398,0.992707852,0.99277969,0.993377468
0.497383398,0.992707865,0.99277969,0.993377468
0.497393398,0.992707878,0.99277969,0.993377468
0.497403398,0.992707891,0.99277969,0.993377468
0.497413398,0.992707904,0.99277969,0.993377468
0.497423398,0.992707917,0.99277969,0.993377468
0.497433398,0.992707931,0.99277969,0.993377468
0.497443398,0.992707944,0.99277969,0.993377468
0.497453398,0.992707957,0.99277969,0.993377468
0.497463398,0.99270797,0.99277969,0.993377468
0.497473398,0.992707983,0.99277969,0.993377468
0.497483398,0.992707996,0.99277969,0.993377468
0.497493398,0.992708009,0.99277969,0.993377468
0.497503398,0.992708022,0.99277969,0.993377468
0.497513398,0.992708035,0.99277969,0.993377468
0.497523398,0.992708048,0.99277969,0.993377468
0.497533398,0.992708061,0.99277969,0.993377468
0.497543398,0.992708074,0.99277969,0.993377468
0.497553398,0.992708087,0.99277969,0.993377468
0.497563398,0.9927081,0.99277969,0.993377468
0.497573398,0.992708113,0.99277969,0.993377468
0.497583398,0.992708126,0.99277969,0.993377468
0.497593398,0.992708139,0.99277969,0.993377468
0.497603398,0.992708152,0.99277969,0.993377468
0.497613398,0.992708165,0.99277969,0.993377468
0.497623398,0.992708178,0.99277969,0.993377468
0.497633398,0.992708191,0.99277969,0.993377468
0.497643398,0.992708204,0.99277969,0.993377468
0.497653398,0.992708217,0.99277969,0.993377468
0.497663398,0.99270823,0.99277969,0.993377468
0.497673398,0.992708243,0.99277969,0.993377468
0.497683398,0.992708256,0.99277969,0.993377468
0.497693398,0.992708269,0.99277969,0.993377468
0.497703398,0.992708282,0.99277969,0.993377468
0.497713398,0.992708295,0.99277969,0.993377468
0.497723398,0.992708308,0.99277969,0.993377468
0.497733398,0.992708321,0.99277969,0.993377468
0.497743398,0.992708334,0.99277969,0.993377468
0.497753398,0.992708347,0.99277969,0.993377468
0.497763398,0.99270836,0.99277969,0.993377468
0.497773398,0.992708373,0.99277969,0.993377468
0.497783398,0.992708386,0.99277969,0.993377468
0.497793398,0.992708399,0.99277969,0.993377468
0.497803398,0.992708412,0.99277969,0.993377468
0.497813398,0.992708425,0.99277969,0.993377468
0.497823398,0.992708438,0.99277969,0.993377468
0.497833398,0.99270845,0.99277969,0.993377468
0.497843398,0.992708463,0.99277969,0.993377468
0.497853398,0.992708476,0.99277969,0.993377468
0.497863398,0.992708489,0.99277969,0.993377468
0.497873398,0.992708502,0.99277969,0.993377468
0.497883398,0.992708515,0.99277969,0.993377468
0.497893398,0.992708528,0.99277969,0.993377468
0.497903398,0.992708541,0.99277969,0.993377468
0.497913398,0.992708554,0.99277969,0.993377468
0.497923398,0.992708567,0.99277969,0.993377468
0.497933398,0.99270858,0.99277969,0.993377468
0.497943398,0.992708593,0.99277969,0.993377468
0.497953398,0.992708606,0.99277969,0.993377468
0.497963398,0.992708619,0.99277969,0.993377468
0.497973398,0.992708632,0.99277969,0.993377468
0.497983398,0.992708645,0.99277969,0.993377468
0.497993398,0.992708657,0.99277969,0.993377468
0.498003398,0.99270867,0.99277969,0.993377468
0.498013398,0.992708683,0.99277969,0.993377468
0.498023398,0.992708696,0.99277969,0.993377468
0.498033398,0.992708709,0.99277969,0.993377468
0.498043398,0.992708722,0.99277969,0.993377468
0.498053398,0.992708735,0.99277969,0.993377468
0.498063398,0.992708748,0.99277969,0.993377468
0.498073398,0.992708761,0.99277969,0.993377468
0.498083398,0.992708774,0.99277969,0.993377468
0.498093398,0.992708786,0.99277969,0.993377468
0.498103398,0.992708799,0.99277969,0.993377468
0.498113398,0.992708812,0.99277969,0.993377468
0.498123398,0.992708825,0.99277969,0.993377468
0.498133398,0.992708838,0.99277969,0.993377468
0.498143398,0.992708851,0.99277969,0.993377468
0.498153398,0.992708864,0.99277969,0.993377468
0.498163398,0.992708877,0.99277969,0.993377468
0.498173398,0.99270889,0.99277969,0.993377468
0.498183398,0.992708902,0.99277969,0.993377468
0.498193398,0.992708915,0.99277969,0.993377468
0.498203398,0.992708928,0.99277969,0.993377468
0.498213398,0.992708941,0.99277969,0.993377468
0.498223398,0.992708954,0.99277969,0.993377468
0.498233398,0.992708967,0.99277969,0.993377468
0.498243398,0.99270898,0.99277969,0.993377468
0.498253398,0.992708992,0.99277969,0.993377468
0.498263398,0.992709005,0.99277969,0.993377468
0.498273398,0.992709018,0.99277969,0.993377468
0.498283398,0.992709031,0.99277969,0.993377468
0.498293398,0.992709044,0.99277969,0.993377468
0.498303398,0.992709057,0.99277969,0.993377468
0.498313398,0.99270907,0.99277969,0.993377468
0.498323398,0.992709082,0.99277969,0.993377468
0.498333398,0.992709095,0.99277969,0.993377468
0.498343398,0.992709108,0.99277969,0.993377468
0.498353398,0.992709121,0.99277969,0.993377468
0.498363398,0.992709134,0.99277969,0.993377468
0.498373398,0.992709147,0.99277969,0.993377468
0.498383398,0.992709159,0.99277969,0.993377468
0.498393398,0.992709172,0.99277969,0.993377468
0.498403398,0.992709185,0.99277969,0.993377468
0.498413398,0.992709198,0.99277969,0.993377468
0.498423398,0.992709211,0.99277969,0.993377468
0.498433398,0.992709223,0.99277969,0.993377468
0.498443398,0.992709236,0.99277969,0.993377468
0.498453398,0.992709249,0.99277969,0.993377468
0.498463398,0.992709262,0.99277969,0.993377468
0.498473398,0.992709275,0.99277969,0.993377468
0.498483398,0.992709287,0.99277969,0.993377468
0.498493398,0.9927093,0.99277969,0.993377468
0.498503398,0.992709313,0.99277969,0.993377468
0.498513398,0.992709326,0.99277969,0.993377468
0.498523398,0.992709339,0.99277969,0.993377468
0.498533398,0.992709351,0.99277969,0.993377468
0.498543398,0.992709364,0.99277969,0.993377468
0.498553398,0.992709377,0.99277969,0.993377468
0.498563398,0.99270939,0.99277969,0.993377468
0.498573398,0.992709403,0.99277969,0.993377468
0.498583398,0.992709415,0.99277969,0.993377468
0.498593398,0.992709428,0.99277969,0.993377468
0.498603398,0.992709441,0.99277969,0.993377468
0.498613398,0.992709454,0.99277969,0.993377468
0.498623398,0.992709466,0.99277969,0.993377468
0.498633398,0.992709479,0.99277969,0.993377468
0.498643398,0.992709492,0.99277969,0.993377468
0.498653398,0.992709505,0.99277969,0.993377468
0.498663398,0.992709517,0.99277969,0.993377468
0.498673398,0.99270953,0.99277969,0.993377468
0.498683398,0.992709543,0.99277969,0.993377468
0.498693398,0.992709556,0.99277969,0.993377468
0.498703398,0.992709569,0.99277969,0.993377468
0.498713398,0.992709581,0.99277969,0.993377468
0.498723398,0.992709594,0.99277969,0.993377468
0.498733398,0.992709607,0.99277969,0.993377468
0.498743398,0.992709619,0.99277969,0.993377468
0.498753398,0.992709632,0.99277969,0.993377468
0.498763398,0.992709645,0.99277969,0.993377468
0.498773398,0.992709658,0.99277969,0.993377468
0.498783398,0.99270967,0.99277969,0.993377468
0.498793398,0.992709683,0.99277969,0.993377468
0.498803398,0.992709696,0.99277969,0.993377468
0.498813398,0.992709709,0.99277969,0.993377468
0.498823398,0.992709721,0.99277969,0.993377468
0.498833398,0.992709734,0.99277969,0.993377468
0.498843398,0.992709747,0.99277969,0.993377468
0.498853398,0.992709759,0.99277969,0.993377468
0.498863398,0.992709772,0.99277969,0.993377468
0.498873398,0.992709785,0.99277969,0.993377468
0.498883398,0.992709798,0.99277969,0.993377468
0.498893398,0.99270981,0.99277969,0.993377468
0.498903398,0.992709823,0.99277969,0.993377468
0.498913398,0.992709836,0.99277969,0.993377468
0.498923398,0.992709848,0.99277969,0.993377468
0.498933398,0.992709861,0.99277969,0.993377468
0.498943398,0.992709874,0.99277969,0.993377468
0.498953398,0.992709887,0.99277969,0.993377468
